,Absolute Time,X-axis Angular Velocity,Y-axis Angular Velocity,Z-axis Angular Velocity,X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Angle,Y-axis Angle,Z-axis Angle
25131,2023-04-17 14:38:24.405000+08:00,1.25195,-5.93188,-5.73692,-9.03812,-1.15878,6.55772,-5.92455,83.74313,47.75627
25132,2023-04-17 14:38:24.457000+08:00,-2.04403,-1.53783,-5.61452,-7.91284,-2.19308,9.90961,-9.81166,75.74077,57.75566
25133,2023-04-17 14:38:24.511000+08:00,4.304,-2.7583,-4.75949,1.01514,-0.00717,9.36612,-0.04361,-89.59608,75.05402
25134,2023-04-17 14:38:24.566000+08:00,-3.08178,3.58973,-4.27166,-0.45491,1.2785,8.44435,8.59711,160.26797,77.03912
25135,2023-04-17 14:38:24.616000+08:00,2.1061,4.50508,-3.11238,-6.79236,-0.20351,9.62469,-0.98972,88.38997,68.56409
25136,2023-04-17 14:38:24.673000+08:00,0.64171,7.19082,-3.4175,-6.97432,0.94571,12.85925,3.69885,97.40155,74.48416
25137,2023-04-17 14:38:24.726000+08:00,-8.8799,2.7959,-3.78294,-6.62715,-1.54904,13.49612,-5.8822,77.32422,68.09949
25138,2023-04-17 14:38:24.777000+08:00,-9.42894,1.57542,-3.84414,-5.35823,2.1931,11.41316,9.86731,111.42273,79.26494
25139,2023-04-17 14:38:24.829000+08:00,-7.29311,2.30806,-3.90534,-3.18669,0.91699,7.65187,6.3129,105.60034,76.67064
25140,2023-04-17 14:38:24.881000+08:00,5.82959,4.38269,-4.94309,-2.29126,1.0343,9.56004,6.00603,114.01876,76.76875
25141,2023-04-17 14:38:24.932000+08:00,-1.18987,4.01637,-4.88189,-3.85707,0.7877,4.43407,7.63408,100.54272,75.88099
25142,2023-04-17 14:38:24.990000+08:00,-8.45239,-4.71141,-6.28596,-2.73897,0.3759,4.43407,4.12531,97.41363,74.00653
25143,2023-04-17 14:38:25.046000+08:00,4.36433,-4.16237,-4.51557,-6.80672,0.09818,9.01178,0.49806,90.76988,68.97488
25144,2023-04-17 14:38:25.096000+08:00,-7.84215,6.39699,-0.97568,-6.02621,-1.00316,10.93193,-4.59457,80.95606,67.69242
25145,2023-04-17 14:38:25.146000+08:00,3.32745,-6.1758,-0.67056,-5.77483,-3.81874,4.75009,-27.0535,61.85023,35.70934
25146,2023-04-17 14:38:25.198000+08:00,-6.74407,-6.237,0.61111,1.53229,0.28252,9.60075,1.66447,-100.40116,75.41238
25147,2023-04-17 14:38:25.255000+08:00,4.48672,-8.55642,0.36719,-4.1707,0.94571,14.49449,3.58786,102.59872,75.28366
25148,2023-04-17 14:38:25.311000+08:00,-2.28795,-11.48608,0.73351,-3.17711,0.85234,5.1212,8.04985,104.1991,77.33366
25149,2023-04-17 14:38:25.368000+08:00,-4.54617,7.61746,-1.342,-0.12212,0.38786,16.60139,1.33833,162.52055,75.2813
25150,2023-04-17 14:38:25.431000+08:00,-2.04403,2.12446,0.67231,-5.24332,-1.5275,11.29585,-6.99277,74.31334,66.80306
25151,2023-04-17 14:38:25.496000+08:00,-5.4624,0.78159,0.97743,-2.08296,-1.90099,9.21049,-11.38206,48.22903,68.99413
25152,2023-04-17 14:38:25.557000+08:00,-2.53274,4.8102,2.1367,-5.01825,1.23541,8.59039,7.07861,103.15274,76.13319
25153,2023-04-17 14:38:25.619000+08:00,1.31314,-0.8664,0.67231,-4.51308,-1.38385,11.49936,-6.3918,73.39072,68.43461
25154,2023-04-17 14:38:25.685000+08:00,-2.95938,1.08671,1.52647,0.30167,1.13486,5.1619,12.37891,-164.88045,76.96322
25155,2023-04-17 14:38:25.753000+08:00,-3.14298,2.06326,2.56422,-3.25133,3.27766,7.57286,21.68826,133.02713,87.5727
25156,2023-04-17 14:38:25.814000+08:00,-0.76236,-3.91758,1.77126,-2.37267,1.02232,7.00064,7.87436,112.81066,76.03207
25157,2023-04-17 14:38:25.879000+08:00,-2.10523,-0.6216,2.1367,-3.80919,1.21866,9.00699,7.10332,107.21616,75.35413
25158,2023-04-17 14:38:25.953000+08:00,-2.10523,-3.24614,0.36719,-2.51871,0.31844,6.66547,2.55884,97.04679,72.55294
25159,2023-04-17 14:38:26.026000+08:00,-2.47154,-0.19496,0.24479,-5.2912,0.88107,9.22725,4.7352,99.01945,73.86494
25160,2023-04-17 14:38:26.091000+08:00,-5.64512,-0.07256,0.67231,-0.48364,1.8627,7.69736,13.57784,165.16891,78.32525
25161,2023-04-17 14:38:26.151000+08:00,2.2285,3.16221,1.46527,-5.03741,0.35196,7.53694,2.22337,93.76826,70.71664
25162,2023-04-17 14:38:26.212000+08:00,-4.91249,-3.18582,3.29685,-2.90897,-0.90739,8.4276,-5.81139,73.02947,68.89836
25163,2023-04-17 14:38:26.272000+08:00,0.39779,3.16221,3.54077,-5.79877,0.9529,9.25598,4.98599,98.83805,73.16235
25164,2023-04-17 14:38:26.333000+08:00,-1.67771,2.06326,3.84589,-3.58891,-1.26413,10.23042,-6.6506,71.01507,68.39254
25165,2023-04-17 14:38:26.394000+08:00,0.51931,-3.42974,3.60197,-4.95601,-1.94649,8.58322,-11.11096,69.67862,61.53128
25166,2023-04-17 14:38:26.453000+08:00,-1.3114,2.12446,5.7378,-4.89615,0.77573,11.46584,3.56036,98.7532,73.50288
25167,2023-04-17 14:38:26.513000+08:00,2.0449,-2.45319,5.12756,-4.21141,-1.02232,7.03416,-7.10788,77.04945,63.75128
25168,2023-04-17 14:38:26.571000+08:00,1.67946,0.41528,4.76124,-6.10043,2.95924,9.40921,14.78299,114.15865,82.86305
25169,2023-04-17 14:38:26.632000+08:00,-2.04403,-0.56128,3.84589,-3.90735,-1.6472,12.24634,-7.30215,67.57671,68.7252
25170,2023-04-17 14:38:26.690000+08:00,-1.43379,-1.72055,2.56422,-4.23535,-0.67995,4.95599,-5.95436,81.63966,59.52666
25171,2023-04-17 14:38:26.765000+08:00,2.2897,-2.14807,3.23565,-3.56018,-1.20667,6.52899,-9.21654,72.13994,63.53249
25172,2023-04-17 14:38:26.834000+08:00,0.76323,-1.04912,3.78469,-6.09325,2.10211,8.7556,11.14809,107.74597,78.78461
25173,2023-04-17 14:38:26.894000+08:00,-1.80011,-0.43888,2.74781,-4.76926,-2.81558,8.77954,-15.73801,61.10214,59.29151
25174,2023-04-17 14:38:26.969000+08:00,-2.53274,-0.8664,-0.48784,-4.23775,1.21387,7.75482,7.82115,105.26651,75.8658
25175,2023-04-17 14:38:27.028000+08:00,-6.37776,0.72039,-0.54816,-4.27605,-0.87866,9.30147,-4.90565,78.76184,66.98046
25176,2023-04-17 14:38:27.087000+08:00,-5.58393,2.06326,1.03863,-3.32794,-0.53391,7.78835,-3.60704,81.13892,68.26636
25177,2023-04-17 14:38:27.142000+08:00,-1.43379,5.35924,3.41837,-3.6823,-2.46602,7.29274,-16.79648,57.914,59.37171
25178,2023-04-17 14:38:27.195000+08:00,-5.03489,0.23255,4.2734,-4.7932,-1.24258,7.40288,-8.01996,76.3092,61.78012
25179,2023-04-17 14:38:27.247000+08:00,-6.62168,1.02639,4.3346,-5.56892,1.87706,8.76517,10.24577,107.53329,77.73907
25180,2023-04-17 14:38:27.301000+08:00,-4.24106,-1.41543,3.11325,-5.36063,0.49561,8.33421,2.8632,94.99653,70.69913
25181,2023-04-17 14:38:27.354000+08:00,-7.35431,-0.19496,4.15101,-3.55301,-1.89859,8.86574,-11.24274,62.76034,64.99809
25182,2023-04-17 14:38:27.407000+08:00,-4.36345,1.57542,4.08981,-3.25372,0.3783,9.3278,2.19295,96.50585,73.01109
25183,2023-04-17 14:38:27.465000+08:00,-7.59823,-2.33079,5.55507,-1.91298,-2.20984,10.27831,-11.93497,41.45684,69.02629
25184,2023-04-17 14:38:27.518000+08:00,-9.36862,0.29375,4.88364,-1.40302,0.88826,8.0134,6.23122,122.10652,75.53129
25185,2023-04-17 14:38:27.573000+08:00,-4.60737,0.96519,5.49388,-2.03748,0.84038,10.18733,4.62462,112.23951,74.84953
25186,2023-04-17 14:38:27.631000+08:00,-7.17071,-0.8664,6.34891,-2.47562,2.77728,10.32141,14.66319,137.39101,78.98139
25187,2023-04-17 14:38:27.692000+08:00,-6.01144,-0.13376,8.30201,-3.62244,2.02789,11.8896,9.26648,118.67297,76.29755
25188,2023-04-17 14:38:27.751000+08:00,-9.36862,-0.56128,10.80416,-4.50111,0.85474,10.49619,4.28014,100.44792,72.84251
25189,2023-04-17 14:38:27.809000+08:00,-10.46669,-3.36854,13.06238,-2.41815,0.13408,8.71489,0.84935,93.13489,71.7133
25190,2023-04-17 14:38:27.861000+08:00,-9.0635,0.47647,14.64917,-4.15155,-1.11569,6.41646,-8.30577,75.83289,60.75126
25191,2023-04-17 14:38:27.910000+08:00,-11.62684,-3.36854,17.21251,-3.61525,-0.3663,6.41646,-2.84735,84.46793,66.16993
25192,2023-04-17 14:38:27.963000+08:00,-11.26052,-0.31648,18.06754,-6.42844,-1.18033,9.32063,-5.95137,80.23869,61.58807
25193,2023-04-17 14:38:28.020000+08:00,-9.0635,-0.31648,20.38697,-5.29837,-2.91614,7.89847,-17.04596,63.27418,53.79847
25194,2023-04-17 14:38:28.075000+08:00,-11.0166,-4.10117,24.96461,-3.66313,-1.41019,7.45555,-9.63478,69.78558,62.32998
25195,2023-04-17 14:38:28.129000+08:00,-11.38205,-3.00222,28.077,-2.3152,-0.31363,9.61032,-1.81721,82.3587,70.08866
25196,2023-04-17 14:38:28.185000+08:00,-7.59823,-4.28389,31.18937,-2.83714,3.68468,11.16656,17.73495,141.20686,79.65461
25197,2023-04-17 14:38:28.238000+08:00,-11.62684,6.45819,30.64034,-3.0957,-0.76614,10.01735,-4.17929,76.32211,67.49889
25198,2023-04-17 14:38:28.292000+08:00,-10.16157,-7.09203,30.1525,-5.99509,-0.56741,6.44998,-3.6868,85.08886,56.47566
25199,2023-04-17 14:38:28.345000+08:00,-7.53703,3.40613,31.67809,-1.6544,0.13168,9.67976,0.76826,94.52902,70.93359
25200,2023-04-17 14:38:28.399000+08:00,-8.08694,-3.12462,29.05355,-5.37738,-2.95923,7.28316,-18.10104,63.58452,49.11993
25201,2023-04-17 14:38:28.450000+08:00,-12.3586,-7.27475,32.28833,-2.26253,2.25534,11.37485,11.00467,134.36928,73.49642
25202,2023-04-17 14:38:28.508000+08:00,-9.85645,-3.36854,30.33522,-5.27443,1.76213,10.27351,8.67567,107.70518,71.75127
25203,2023-04-17 14:38:28.563000+08:00,-9.61254,-4.89413,30.51882,-3.95284,0.3304,8.72447,1.97563,94.63396,67.40798
25204,2023-04-17 14:38:28.614000+08:00,-10.77181,-3.97878,33.5088,-2.1069,-0.31363,8.20015,-2.12148,81.6247,65.43076
25205,2023-04-17 14:38:28.668000+08:00,-10.46669,-4.77261,35.82822,-4.49393,-0.81403,8.77954,-4.71819,80.12588,60.03623
25206,2023-04-17 14:38:28.723000+08:00,-11.26052,-3.00222,37.96492,-5.48273,0.53392,9.29669,2.83206,95.29977,63.93457
25207,2023-04-17 14:38:28.776000+08:00,-15.28826,-1.23271,40.03955,-4.0103,1.1588,10.1179,6.07745,105.7,68.35005
25208,2023-04-17 14:38:28.831000+08:00,-9.55134,-2.63591,39.79563,-4.90573,-2.3511,8.90643,-13.0193,65.70876,54.09764
25209,2023-04-17 14:38:28.893000+08:00,-8.8799,-0.56128,41.50482,-3.474,-1.7334,9.15063,-10.04274,64.21582,59.43147
25210,2023-04-17 14:38:28.950000+08:00,-11.62684,-1.96447,44.00696,-5.1212,2.12366,9.17458,11.42647,111.39124,70.62114
25211,2023-04-17 14:38:29.009000+08:00,-12.23708,-2.02567,41.1385,-3.65356,1.56821,11.12346,7.62891,112.76102,67.00999
25212,2023-04-17 14:38:29.071000+08:00,-11.07693,-3.55126,41.38242,-4.24493,-0.32082,9.5361,-1.76042,85.80411,60.42666
25213,2023-04-17 14:38:29.132000+08:00,-10.83301,-1.53783,42.84769,-3.51949,-2.86826,9.94551,-15.20969,52.02879,56.41624
25214,2023-04-17 14:38:29.191000+08:00,-8.33086,-2.02567,41.1385,-4.39098,-1.18033,8.76517,-6.86528,75.53281,56.61664
25215,2023-04-17 14:38:29.258000+08:00,-11.38205,-3.24614,41.0773,-3.94565,-0.37349,9.78989,-2.02655,84.72533,58.85695
25216,2023-04-17 14:38:29.326000+08:00,-7.65943,-3.24614,42.29778,-5.09009,2.26732,11.38922,10.30109,113.15979,66.0018
25217,2023-04-17 14:38:29.393000+08:00,-6.98799,-3.06342,39.91803,-2.70067,2.14522,11.18811,10.55807,127.88275,67.04997
25218,2023-04-17 14:38:29.458000+08:00,-9.73406,-0.37768,38.94147,-3.0957,2.50195,10.16818,13.24571,128.03424,66.83339
25219,2023-04-17 14:38:29.519000+08:00,-10.52789,-1.84295,36.92717,-2.84911,1.7765,9.61272,10.04788,121.32558,65.00864
25220,2023-04-17 14:38:29.581000+08:00,-9.0635,1.02639,36.80478,-3.78525,-1.5275,9.18655,-8.73999,68.67992,54.2199
25221,2023-04-17 14:38:29.646000+08:00,-8.45239,-1.41543,37.78133,-3.46442,0.20113,7.01501,1.47256,93.20679,56.01616
25222,2023-04-17 14:38:29.716000+08:00,-11.44324,-2.45319,36.01182,-3.79721,-1.51791,9.8689,-8.16893,68.78554,53.30825
25223,2023-04-17 14:38:29.779000+08:00,-7.72063,0.47647,34.11903,-1.32401,2.38942,7.95593,16.50232,150.20665,67.20168
25224,2023-04-17 14:38:29.842000+08:00,-8.9411,1.27031,31.37297,-2.16916,0.80206,10.89841,4.12837,110.14036,59.68592
25225,2023-04-17 14:38:29.909000+08:00,-4.66857,-0.6828,33.38728,-5.42526,1.59694,9.51935,8.29239,105.61017,57.49448
25226,2023-04-17 14:38:29.970000+08:00,-8.39206,-0.50008,32.10561,-5.73891,1.55145,8.59758,8.53566,104.20379,56.07657
25227,2023-04-17 14:38:30.037000+08:00,-6.37776,-0.31648,26.42901,-6.26324,3.46681,7.73567,19.20357,116.21815,64.30314
25228,2023-04-17 14:38:30.112000+08:00,-9.91765,-3.00222,24.78102,-4.31915,-2.62404,7.44836,-16.94934,60.62306,42.01275
25229,2023-04-17 14:38:30.176000+08:00,-8.02575,-2.20927,21.91256,-4.49393,-1.13005,8.98065,-6.42044,76.42193,48.3969
25230,2023-04-17 14:38:30.252000+08:00,-4.97369,-0.6828,15.80932,-4.36464,1.04149,8.6694,6.12454,102.90842,54.06837
25231,2023-04-17 14:38:30.322000+08:00,-8.20847,1.20911,12.75726,-4.47238,-0.37589,10.59914,-1.87141,85.32356,50.97726
25232,2023-04-17 14:38:30.385000+08:00,-6.9268,0.53767,8.36234,-3.28485,-0.87627,10.02931,-4.74641,75.33309,51.65871
25233,2023-04-17 14:38:30.454000+08:00,-8.9411,0.84279,3.41837,-3.72539,-0.85472,8.80827,-5.10704,77.44148,48.44162
25234,2023-04-17 14:38:30.515000+08:00,-4.66857,0.96519,0.00087,-2.04944,0.69911,7.99425,4.8421,108.61096,56.06248
25235,2023-04-17 14:38:30.576000+08:00,-6.9268,1.02639,-5.12581,-2.66235,1.06303,9.55527,6.11697,111.44926,56.4127
25236,2023-04-17 14:38:30.637000+08:00,-5.03489,-0.31648,-7.81155,-2.94247,1.28809,9.92876,7.09035,113.24443,56.67373
25237,2023-04-17 14:38:30.700000+08:00,-3.87474,-1.17151,-9.09322,-4.08691,0,7.97987,0,90,48.83553
25238,2023-04-17 14:38:30.767000+08:00,-2.16643,-2.94102,-6.7738,-4.71179,1.52032,7.57526,9.6714,106.87541,53.34478
25239,2023-04-17 14:38:30.827000+08:00,1.43467,-2.02567,-6.8962,-3.79242,-0.10773,7.8434,-0.70844,88.42741,49.11254
25240,2023-04-17 14:38:30.878000+08:00,3.32745,-0.31648,-5.98084,-5.14754,-1.25456,7.23048,-8.04539,77.21255,39.51812
25241,2023-04-17 14:38:30.926000+08:00,0.03147,1.45303,-4.94309,-3.23697,1.2426,11.10191,6.13304,110.67155,56.20476
25242,2023-04-17 14:38:30.981000+08:00,-0.27364,1.08671,-4.39405,-3.11247,2.69588,11.07318,13.19073,130.03662,60.31486
25243,2023-04-17 14:38:31.039000+08:00,5.21936,0.90399,-3.2339,-1.28329,1.76692,9.39964,10.55045,143.61465,60.41177
25244,2023-04-17 14:38:31.091000+08:00,7.41638,-0.31648,-1.82984,-4.69025,1.33836,8.20253,8.06195,105.15702,53.86031
25245,2023-04-17 14:38:31.147000+08:00,6.13471,-1.35424,0.79471,-5.57132,1.18993,8.56885,6.64059,101.36721,51.14663
25246,2023-04-17 14:38:31.198000+08:00,6.62255,0.04983,3.54077,-4.9153,2.32956,9.25838,12.52969,114.13552,58.22466
25247,2023-04-17 14:38:31.256000+08:00,6.68375,-0.19496,3.78469,-5.48273,0.52913,9.79947,2.69788,95.27395,50.20179
25248,2023-04-17 14:38:31.308000+08:00,-0.45724,-1.29304,3.05293,-4.01747,1.13007,11.43231,5.32787,105.38524,55.74411
25249,2023-04-17 14:38:31.365000+08:00,5.09696,-0.13376,1.71006,-3.69426,1.1205,10.85532,5.58109,106.53906,56.05152
25250,2023-04-17 14:38:31.423000+08:00,5.7072,0.35495,1.03863,-5.56174,1.67595,8.63828,9.26489,105.78445,52.76366
25251,2023-04-17 14:38:31.479000+08:00,0.03147,-0.6828,0.61111,-4.23535,-1.64003,7.20177,-11.10576,69.96792,41.69289
25252,2023-04-17 14:38:31.534000+08:00,2.53362,2.18566,0.1836,-1.32161,1.94409,8.16183,13.23163,145.19534,60.96059
25253,2023-04-17 14:38:31.594000+08:00,1.25195,0.23255,0.67231,-1.39343,-0.55545,11.87285,-2.66029,68.32576,55.15223
25254,2023-04-17 14:38:31.652000+08:00,1.55706,-0.56128,-0.06032,-2.22661,2.58095,8.80348,15.86639,138.18475,62.68816
25255,2023-04-17 14:38:31.719000+08:00,-2.65427,-0.19496,0.73351,-4.24971,-2.88501,9.66299,-15.28564,57.22291,44.30988
25256,2023-04-17 14:38:31.786000+08:00,-2.83786,-0.43888,0.36719,-3.36626,3.28246,10.63983,16.39052,133.0329,62.85202
25257,2023-04-17 14:38:31.850000+08:00,-1.80011,-0.56128,0.24479,-5.13318,-0.43575,9.80426,-2.25482,85.3354,47.71359
25258,2023-04-17 14:38:31.919000+08:00,-2.04403,-0.50008,-0.06032,-3.84509,2.33195,10.00777,12.27141,120.27943,59.24044
25259,2023-04-17 14:38:31.986000+08:00,-0.94508,0.11016,-0.48784,-2.86826,-2.3056,8.98544,-13.7361,52.19248,48.07566
25260,2023-04-17 14:38:32.052000+08:00,-1.86131,-0.01137,-0.54816,-4.78362,1.15161,10.18254,5.84465,103.07607,54.05974
25261,2023-04-17 14:38:32.114000+08:00,1.12955,0.17136,-0.54816,-1.99199,-1.45807,8.14987,-9.85902,54.32896,51.31879
25262,2023-04-17 14:38:32.186000+08:00,-0.33484,0.11016,-0.30424,-4.86981,-2.41814,9.81383,-12.44679,64.75044,44.2872
25263,2023-04-17 14:38:32.253000+08:00,1.19075,0.29375,-0.36544,-3.00952,1.41737,9.47626,8.11311,114.72478,57.50585
25264,2023-04-17 14:38:32.313000+08:00,1.31314,-0.01137,-0.48784,-2.84671,0.48125,8.92558,2.9406,99.43822,54.74812
25265,2023-04-17 14:38:32.374000+08:00,-0.82356,-0.37768,-0.42664,-3.76608,-3.32315,10.22086,-16.96603,50.01118,46.1828
25266,2023-04-17 14:38:32.434000+08:00,0.58051,-0.98792,-0.36544,-5.60722,2.09015,9.43076,10.78574,109.33772,55.96824
25267,2023-04-17 14:38:32.503000+08:00,1.49587,-0.744,-0.24305,-2.84431,-3.10527,10.1562,-16.40564,43.64098,48.90514
25268,2023-04-17 14:38:32.565000+08:00,-0.15212,-1.29304,0.00087,-5.8299,2.9353,9.62949,14.61494,115.10562,59.36269
25269,2023-04-17 14:38:32.629000+08:00,0.27539,-0.37768,0.06207,-4.20422,-2.29364,7.71651,-14.62851,62.89714,41.997
25270,2023-04-17 14:38:32.694000+08:00,-1.18987,-0.31648,0.00087,-1.73341,2.34633,7.07965,17.84389,142.36725,63.75072
25271,2023-04-17 14:38:32.764000+08:00,2.3509,-0.07256,-0.30424,-5.43245,2.95206,9.83299,14.72345,116.98156,59.54612
25272,2023-04-17 14:38:32.822000+08:00,-0.21332,0.96519,-0.06032,-4.65434,-2.43729,7.72849,-15.1179,64.04465,40.2248
25273,2023-04-17 14:38:32.891000+08:00,0.51931,-0.43888,-0.06032,-2.37506,1.88664,6.67503,14.91113,127.28231,61.31444
25274,2023-04-17 14:38:32.952000+08:00,-0.15212,-0.37768,-0.18272,-1.31921,-1.59213,10.03171,-8.94246,39.95502,53.42939
25275,2023-04-17 14:38:33.019000+08:00,-3.63082,-0.19496,-0.18272,-5.07571,-2.31758,7.5992,-14.23067,67.13126,38.3575
25276,2023-04-17 14:38:33.087000+08:00,-2.34915,-1.41543,-0.12152,-2.48997,2.42534,7.90805,16.306,133.01407,62.4668
25277,2023-04-17 14:38:33.157000+08:00,-0.21332,-0.07256,-0.06032,-4.97995,1.16119,9.80666,6.02673,102.61812,53.0027
25278,2023-04-17 14:38:33.226000+08:00,1.61826,-0.37768,-0.24305,-4.94164,-3.56256,7.60399,-21.44707,56.99462,36.48522
25279,2023-04-17 14:38:33.285000+08:00,-2.16643,-0.744,-0.06032,-1.89143,3.67271,7.35977,25.79539,150.8062,69.21135
25280,2023-04-17 14:38:33.346000+08:00,0.45811,2.00294,-0.12152,-1.83876,-1.9369,11.05164,-9.80852,43.92225,52.00795
25281,2023-04-17 14:38:33.397000+08:00,-0.51844,-0.19496,-0.18272,-5.09726,0.63448,11.06839,2.98055,96.87311,51.35074
25282,2023-04-17 14:38:33.456000+08:00,2.47242,0.35495,-0.24305,-4.36703,0.79248,9.80186,4.22372,99.9753,53.06185
25283,2023-04-17 14:38:33.506000+08:00,-0.21332,-0.92759,0.12327,-5.6575,3.24893,9.88087,15.92592,118.12588,60.33855
25284,2023-04-17 14:38:33.564000+08:00,1.98458,-0.744,-0.06032,-2.63602,-0.58658,6.56729,-4.73842,77.77499,49.27575
25285,2023-04-17 14:38:33.616000+08:00,1.98458,0.41528,-0.06032,-1.89621,-2.71741,11.564,-13.05566,35.49915,51.86082
25286,2023-04-17 14:38:33.669000+08:00,0.88563,0.35495,-0.24305,-2.99515,-2.37984,9.1698,-13.85832,52.54311,48.07126
25287,2023-04-17 14:38:33.724000+08:00,1.31314,-0.19496,0.00087,-2.33195,-1.29765,10.04607,-7.17154,61.24338,52.24824
25288,2023-04-17 14:38:33.776000+08:00,2.1673,-0.25616,-0.36544,-5.63596,3.34949,10.14185,16.10255,118.9902,60.95225
25289,2023-04-17 14:38:33.827000+08:00,-0.57964,2.00294,-0.06032,-3.41414,3.29443,9.9144,17.44173,132.54886,63.52224
25290,2023-04-17 14:38:33.883000+08:00,1.61826,0.41528,0.00087,-5.03502,-2.21703,9.12192,-12.01234,67.42783,42.86551
25291,2023-04-17 14:38:33.942000+08:00,-0.57964,-0.07256,-0.24305,-3.15796,1.01276,9.68216,5.67908,107.45209,56.24383
25292,2023-04-17 14:38:33.995000+08:00,-0.39604,-0.43888,-0.18272,-2.63364,1.80284,8.67419,11.24796,123.66302,59.7057
25293,2023-04-17 14:38:34.045000+08:00,1.06835,-0.8664,-0.06032,-2.15239,2.80841,7.7644,19.21643,141.12108,65.15607
25294,2023-04-17 14:38:34.102000+08:00,-2.53274,0.41528,-0.18272,-1.46526,-2.98796,11.5616,-14.38017,26.66941,52.86498
25295,2023-04-17 14:38:34.152000+08:00,-1.2502,-0.07256,0.24479,-4.87939,0.88347,10.99417,4.20078,99.95551,53.61838
25296,2023-04-17 14:38:34.205000+08:00,2.1061,0.41528,-0.30424,-2.09972,0.75897,9.37331,4.51775,109.6873,57.05418
25297,2023-04-17 14:38:34.260000+08:00,-2.28795,-1.35424,-0.06032,-4.88896,0.09099,10.42436,0.45277,91.03236,50.72477
25298,2023-04-17 14:38:34.312000+08:00,1.86218,-0.744,-0.06032,-5.25049,-2.17393,8.73166,-12.04443,68.77931,41.61497
25299,2023-04-17 14:38:34.365000+08:00,-0.57964,2.00294,-0.06032,-2.65039,2.59532,7.56807,17.93454,132.8989,63.58483
25300,2023-04-17 14:38:34.430000+08:00,-1.00628,1.88054,0.06207,-1.29767,-3.55539,10.98221,-17.82281,20.71181,52.37416
25301,2023-04-17 14:38:34.487000+08:00,1.73979,0.41528,0.00087,-3.06219,3.31837,9.99579,17.61031,135.95576,63.94625
25302,2023-04-17 14:38:34.535000+08:00,-1.00628,-0.8052,0.00087,-2.26492,2.62405,9.09558,15.63953,138.20064,62.73942
25303,2023-04-17 14:38:34.586000+08:00,-0.70116,-0.92759,0.12327,-4.23056,-3.3423,9.55287,-17.73984,53.39977,43.99627
25304,2023-04-17 14:38:34.644000+08:00,-1.73891,0.47647,-0.06032,-2.48997,-0.88585,9.8282,6.75066,102.54928,53.02264
25305,2023-04-17 14:38:34.694000+08:00,1.86218,1.08671,0.00087,-4.35266,0.21788,10.94629,1.05962,92.79752,52.95314
25306,2023-04-17 14:38:34.745000+08:00,-2.22675,-0.6828,-0.18272,-4.42688,0.42139,9.38527,2.32539,95.26128,52.24562
25307,2023-04-17 14:38:34.802000+08:00,-0.33484,-0.6216,-0.18272,-2.976,0.72784,8.77475,4.49152,103.48188,55.73739
25308,2023-04-17 14:38:34.853000+08:00,0.76323,-0.744,-0.36544,-5.05177,-0.50757,7.98946,-3.07361,84.5651,45.28623
25309,2023-04-17 14:38:34.906000+08:00,-3.08178,0.72039,-0.18272,-2.11888,2.75334,7.85298,18.70123,141.08163,64.86476
25310,2023-04-17 14:38:34.961000+08:00,-0.21332,0.11016,-0.06032,-2.26732,-2.12126,10.44591,-11.22452,47.4927,51.76
25311,2023-04-17 14:38:35.022000+08:00,-1.06748,-0.07256,0.1836,-4.53702,0.31125,11.19051,1.47652,93.82758,52.91916
25312,2023-04-17 14:38:35.075000+08:00,1.25195,0.04983,-0.24305,-2.04227,0.31604,9.49062,1.86461,98.72899,55.68727
25313,2023-04-17 14:38:35.127000+08:00,-1.92163,-0.92759,-0.06032,-4.55617,0.63686,10.79785,3.11041,97.74247,52.96023
25314,2023-04-17 14:38:35.184000+08:00,1.49587,-0.8052,0.00087,-5.18585,-1.45567,7.8889,-8.76543,75.26097,40.97944
25315,2023-04-17 14:38:35.239000+08:00,-0.51844,1.81934,-0.12152,-2.15479,2.00635,7.65427,14.16096,132.00847,61.45969
25316,2023-04-17 14:38:35.289000+08:00,-1.61651,-0.13376,0.00087,-4.06297,2.25534,10.2831,11.52904,118.13577,58.85614
25317,2023-04-17 14:38:35.341000+08:00,-0.02972,-0.43888,0.00087,-2.91614,-1.81241,8.80109,-11.06065,58.89524,48.89782
25318,2023-04-17 14:38:35.397000+08:00,0.82443,-0.744,-0.06032,-1.78848,-1.48441,9.77553,-8.49545,50.6688,52.87702
25319,2023-04-17 14:38:35.448000+08:00,-2.77666,-0.50008,-0.06032,-1.38385,-3.55779,10.83855,-18.03575,21.97039,51.75869
25320,2023-04-17 14:38:35.504000+08:00,0.21419,1.27031,-0.06032,-3.64638,3.29681,9.83539,17.44766,130.62051,63.04653
25321,2023-04-17 14:38:35.555000+08:00,0.51931,0.11016,-0.18272,-4.84827,-2.10689,9.02614,-11.61998,67.63551,42.9827
25322,2023-04-17 14:38:35.606000+08:00,-1.49499,-0.31648,0.12327,-4.27844,-1.52271,10.0724,-7.92148,71.00661,47.36269
25323,2023-04-17 14:38:35.662000+08:00,2.47242,-0.07256,-0.24305,-4.5873,-2.67432,6.96953,-17.77162,61.94952,37.6675
25324,2023-04-17 14:38:35.718000+08:00,-0.88476,0.96519,-0.06032,-2.06142,2.87305,8.41801,18.34048,143.12103,64.259
