,X-axis Angular Velocity,Y-axis Angular Velocity,Z-axis Angular Velocity,X-axis Acceleration,Y-axis Acceleration,Z-axis Acceleration,X-axis Angle,Y-axis Angle,Z-axis Angle
23220,0.636928949261946,0.5731470468463905,0.4205369862744331,0.4534292471127766,0.5760971705113983,0.5947273693229755,0.5504561883181556,0.8557454404327163,0.1619048740424244
23232,0.5912808932794459,0.5601847930504026,0.4214704025542054,0.4460780789686123,0.5292961345755889,0.5878499119646065,0.5000210718741502,0.7824277974507634,0.1470726520867743
23244,0.6019097971984052,0.561113218384905,0.4219404904107069,0.4587180593185688,0.5047675969396177,0.5855575173690714,0.4711500590900336,0.7371067511447958,0.1421084251344132
23256,0.5435190923193294,0.5617277186389831,0.4233506771684703,0.4805019747395096,0.5362834419602645,0.606844546675173,0.5050535799752797,0.8139789516712874,0.1543583394077549
23268,0.5934095960508642,0.5700612462370582,0.4205369862744331,0.4525324892201838,0.4274691409630895,0.5755036182601493,0.3740377818703514,0.6270006837322624,0.1226418836388275
23280,0.609330254346848,0.5635801193390643,0.4242841702599839,0.4611383695556125,0.4401337876015423,0.6006878141287779,0.4034057594167305,0.6311083842335252,0.1336859323187093
23292,0.5912808932794459,0.5617277186389831,0.4210069973191934,0.4133570871206845,0.5080423652631352,0.5925003583790107,0.4754012505091877,0.7458854643989101,0.1379394609877387
23304,0.5339699323994684,0.5626560934056568,0.4238207650249718,0.465621035731028,0.569036901337116,0.5992796034741426,0.541379656099911,0.8574881686089093,0.1603090596689552
23316,0.5891673222296644,0.5679038203943997,0.4228805893119688,0.4233079170804109,0.4967609525526442,0.6173899174579275,0.4651886128065617,0.7288605088381731,0.1397485516516233
23328,0.599780920499152,0.5583323923503214,0.4214704025542054,0.4852531066389289,0.5324258913422628,0.5907318537113293,0.5038036508560922,0.8085102605406687,0.1494861090802728
23340,0.5658110750636011,0.5537036661524087,0.4224105782672085,0.4277003458227931,0.4589123282015861,0.6020960247834133,0.4247009007279149,0.6762707784256242,0.1314630377742039
23352,0.5647466367139744,0.564508494105738,0.4247541813047442,0.4517255943314417,0.5130648724551916,0.6137221408194241,0.4806988143756114,0.7538419651567727,0.1460979053969061
23364,0.5530684261670253,0.5530847159294071,0.4238207650249718,0.4184672966063236,0.4454472299296557,0.6044211112047335,0.4125345569857466,0.6661414383317288,0.1285979761688936
23376,0.5732466639336806,0.5666659199483965,0.4219404904107069,0.4441954490379416,0.5112450838194159,0.584804374303076,0.4789354654913139,0.7503332805789585,0.142240866871531
23388,0.596602911099744,0.5586418674618222,0.4205369862744331,0.4543256305761866,0.5172139662241635,0.5881776509377493,0.4859440537006059,0.7620378611183289,0.1446458061744961
23400,0.6252507387149968,0.5712946967141379,0.4200668984179316,0.4677725058148852,0.5792269272780722,0.5869002075862545,0.5588602554739817,0.8715327150105683,0.1652733144569063
23412,0.6655920825266706,0.5632706442275636,0.4238207650249718,0.4120128863547522,0.5774071386422966,0.6015719980696776,0.5464630681666842,0.8312681421887479,0.1576246232070157
23424,0.5902315866514561,0.5592608176848237,0.4228805893119688,0.4608699038316087,0.4836597512063776,0.60687737528684,0.4504158084514552,0.6946922060079083,0.1417782115304978
23436,0.5796026827324967,0.5592608176848237,0.4224105782672085,0.4168535068288395,0.5218719684756428,0.5847060252539567,0.4912938237271434,0.7651460810871787,0.1400137691529387
23448,0.6050878065978132,0.5632706442275636,0.4214704025542054,0.431644957262653,0.5263119973806718,0.5622728670430285,0.5001554346671869,0.7737200747659896,0.1408063597419875
23460,0.5541328645166519,0.5608037432734042,0.4238207650249718,0.4568358038170809,0.5225271045448203,0.61139678082634,0.4902211114371859,0.7729904139669874,0.1488263499266017
23472,0.5764246733330887,0.5555560668524899,0.4219404904107069,0.4325413407260631,0.5444357059189948,0.5830030410237275,0.5184935290997256,0.8011384942375107,0.1510703995194909
23484,0.5902315866514561,0.555865491396162,0.4228805893119688,0.4225013966208515,0.5026562651528717,0.5859506399937845,0.4689666932985166,0.7377095736075789,0.1362688802195872
23496,0.5721822255840541,0.5669753950598974,0.4219404904107069,0.431644957262653,0.5400683347961158,0.6186342586259913,0.5060832606570708,0.7949416982655739,0.1493709254089417
23508,0.5244052929023008,0.5570989418732417,0.4256943570177472,0.4453610470837209,0.5273310303755131,0.6262323040104527,0.4935379191334867,0.7790175271964732,0.1485629417386349
23520,0.5509548551172438,0.5638895438827365,0.4210069973191934,0.3978489792311621,0.4362762369835407,0.5937122812930534,0.3998716628159198,0.6679743009137695,0.1194283482825761
23532,0.609330254346848,0.5577178920962433,0.4289782125800273,0.4767367148781682,0.5699103147602005,0.5858522909446652,0.5491918758691409,0.869164491845337,0.164713679920388
23544,0.5222917218525193,0.567594345282899,0.4322553087090765,0.4632003510648017,0.5680178683422747,0.6210905227080978,0.5322377773955377,0.8543902568597173,0.1590369175357564
23556,0.6624140731272625,0.5666659199483965,0.4242841702599839,0.4730613180206774,0.5462548865398571,0.6093991598063988,0.5146564947126762,0.8283993452085505,0.1553129331304787
23568,0.5456328372969458,0.5626560934056568,0.4219404904107069,0.3921116008644821,0.5426159172832191,0.6057638014219167,0.5098978617848422,0.7867363832030367,0.1418734370838144
23580,0.5976520437998988,0.570370721348559,0.4228805893119688,0.4911698365841275,0.5089160826936763,0.5482561441482453,0.4749673237974027,0.7432363908716852,0.1440585308971291
23592,0.5689890844630091,0.5518512654523274,0.4238207650249718,0.4406994037589694,0.5551349443499151,0.6503684464516102,0.5137410520002951,0.8209814280890817,0.1533203224218656
23604,0.4203818376901966,0.5512367651982494,0.4711709020532776,0.3584942255531442,0.5495302628782879,0.5757982550498613,0.5226149154064877,0.7859652394607761,0.1373978082423464
23616,0.3025361635102533,0.5327173598698465,0.671826290554391,0.5308832934191825,0.6492465327189545,0.6067790262377207,0.6172977712704885,0.9783138953467309,0.1756882509676834
23628,0.3216499629272819,0.5249983325258494,0.586500735894887,0.4093233615353394,0.4583301539220153,0.6544620375406118,0.4383154622926507,0.6834543572038729,0.1228696622716218
23640,0.3439419456715535,0.5064833265985413,0.7008904708352348,0.5194983996896732,0.7012153914111205,0.6050761787933735,0.6624237816698135,0.9750000111139834,0.1933317561688051
23652,0.2059331654465918,0.5228409066831908,0.6812010099514987,0.4779023129239474,0.5299509666373097,0.7060750440176968,0.4905355322110232,0.7976823510164961,0.1483973478138526
23664,0.2282249742630286,0.4466058089590921,0.7960607559366066,0.2846260875295612,0.5038212217269266,0.6270508307280183,0.4729405172955694,0.745015017214449,0.1104769235861002
23676,0.3917187044254719,0.5003072754109533,0.7369922964736574,0.4164948036718023,0.5118272580989867,0.5881776509377493,0.4795879833020787,0.7510954775645351,0.1697491659830942
23688,0.6411865287326174,0.5108026282527819,0.6929193323861421,0.5246078603169468,0.6004077348009192,0.5334534495757997,0.6538011234150074,0.9559312495651654,0.2428345415510341
23700,0.8237789265904527,0.5577178920962433,0.5175808633685804,0.3697896307079856,0.6002621152291623,0.6000328833260199,0.5661949842073406,0.832058624262226,0.2501244320461015
23712,0.5137916946328132,0.5660514196943185,0.4219404904107069,0.5291796406378476,0.6702087588804378,0.5803831810268134,0.6645930600847918,0.9786752387339216,0.2602359327905226
23724,0.60295892989856,0.5638895438827365,0.4280380368670242,0.3652178503870849,0.6622750762830711,0.5449483879510242,0.6714212351693368,0.8586666954148372,0.3342038914099119
23736,0.523341028480509,0.561113218384905,0.4308518045728026,0.5482740312393756,0.4945046092090547,0.5699362960790602,0.4550340411391645,0.5364346385521414,0.2223000319747422
23748,0.5647466367139744,0.5685183206484777,0.4167830428556516,0.6554910788502928,0.3979910579246687,0.6184378340995167,0.3740084824947773,0.3958500830325704,0.2252535272494142
23760,0.4479805326052946,0.5395079618793412,0.4135059467266023,0.2435680554993912,0.7131525482057024,0.5448173470761197,0.6748424551858652,0.8373601610816306,0.3799494566924288
23772,0.5339699323994684,0.5679038203943997,0.4439803137652093,0.4525324892201838,0.4506877104681623,0.5670215257206701,0.3965537304971223,0.6515856764759426,0.1908809994847354
23784,0.5244052929023008,0.5657419445828177,0.4594458201854035,0.4739580759132702,0.3243321792196919,0.6489602357969748,0.3360654951730611,0.5560083917243501,0.1941576381234682
23796,0.4554009897537373,0.5487654648429953,0.4627296757476835,0.4047512067852559,0.5422517163500986,0.5720975130138088,0.5177312718095378,0.7888570146017737,0.2252283917116636
23808,0.5031779224354906,0.5700612462370582,0.47538817389533,0.3209326132311291,0.6621294567113143,0.6391682816519796,0.5924034236349954,0.8520624052393986,0.2501291640963979
23820,0.5912808932794459,0.5490748893866674,0.4950776347790659,0.2874945894983098,0.6062303896189966,0.6306205318891662,0.5526596197426414,0.8126339373931529,0.2332395858498446
23832,0.5106136852334051,0.5398174369908421,0.4805455446386441,0.5278350654427325,0.5660527641421988,0.5478631583094141,0.5748070473344139,0.9418811183868186,0.2289785415715211
23844,0.5466972756465723,0.5367271358447576,0.4974213146283429,0.36441058106916,0.5095709147553971,0.6320615711554687,0.4774813286029739,0.7485259245889548,0.2029714436630901
23856,0.6295084921135032,0.5669753950598974,0.4767916780316038,0.3392204833730977,0.5631409807219752,0.5470443580200846,0.5472077458315275,0.7918599573623138,0.2315543357257745
23868,0.4511585420047026,0.5691372708714794,0.4631997636041851,0.3909460028187029,0.3667658440326224,0.6336663431224606,0.3614937425412373,0.6224450619126677,0.1800914794396172
23880,0.6772701191457847,0.5518512654523274,0.4763282727965918,0.5982071581873434,0.4410075050320834,0.6136237917703048,0.408990279591807,0.4221848335469811,0.2065459509501832
23892,0.6008453588487787,0.5700612462370582,0.4542884494420894,0.4087853067997837,0.5394861605165452,0.6130996282706873,0.5059968422967918,0.787162687823542,0.2079891427838
23904,0.5275986079511805,0.5398174369908421,0.4842927286241949,0.3259529597129176,0.3609428852070884,0.5932536382308881,0.3386225315867985,0.6500146593441816,0.1439702920768971
23916,0.5668753394853927,0.5731470468463905,0.4697606384837731,0.3169880017912692,0.5168497652910431,0.5953496082999485,0.4843276752194405,0.7545879912964173,0.1908083485948914
23928,0.6433002737102338,0.555865491396162,0.496017810492069,0.4370240069014787,0.5452358535450158,0.5991485625992382,0.5152494075311116,0.8044593524948781,0.2019866483252397
23940,0.7844868894067687,0.5614182435274823,0.492733954929789,0.2726132760606455,0.3987188517759963,0.6225642538001854,0.3902300373883709,0.6819033452423371,0.151337287156205
23952,0.8630556581246649,0.580247123967386,0.4646032677404589,0.376333529534225,0.3950795785119017,0.6468970943395814,0.3898427529148736,0.6451032789140838,0.1733117596376764
23964,0.5806671210821234,0.5564800422180688,0.4149094508628762,0.4459882159647617,0.506077565070516,0.6506303914155369,0.4747551844801149,0.7409512447328054,0.1994747925211671
23976,0.5275986079511805,0.6160480847460172,0.4022509527152297,0.336441469979017,0.4636432922426721,0.6588832308168744,0.4445398926683965,0.7092277404138003,0.1867678735315578
23988,0.4660147619510598,0.5629655685171576,0.406468224557282,0.3898702677767743,0.5798820633472498,0.6433600850042185,0.533642726847308,0.8246435134235803,0.2096035513313749
24000,0.6486069858810601,0.5287031339260119,0.4242841702599839,0.4189154883380287,0.4915928257888309,0.5327001697239224,0.4438127946288977,0.7236623320649314,0.1713587033024227
24012,0.5116628179335599,0.5712946967141379,0.4205369862744331,0.2123709904250969,0.4108739819170284,0.5595873498227802,0.3840665733900822,0.7028167779806203,0.1058880038934196
24024,0.4394805053855884,0.5749994475464717,0.3942798142661371,0.4561187719321894,0.4422445113733749,0.6133290181947109,0.4114556888673856,0.6373812832071933,0.1880749493301797
24036,0.5912808932794459,0.5783947738351334,0.4228805893119688,0.382608588207278,0.5190331468450258,0.5365318158489972,0.4913611235049772,0.7584536848078737,0.183129539236644
24048,0.5658110750636011,0.5700612462370582,0.4233506771684703,0.3399375152579892,0.4964697134091305,0.7361061108272045,0.4708912183438004,0.7368196213821483,0.1959662277467332
24060,0.6284440537638766,0.5694466954151515,0.4261644448742487,0.2761991843434684,0.5378119914525263,0.6041591662408067,0.5022418461613497,0.767694350784436,0.191681411874568
24072,0.5817315594317499,0.5466035890314132,0.4247541813047442,0.3729273472591035,0.4870074813195018,0.5969216884411553,0.4541071746298424,0.7250070684934795,0.1813774558610354
24084,0.5583753122656866,0.5623466688619847,0.4233506771684703,0.3241594439277322,0.4961787782730735,0.5909285518095678,0.4638405455768656,0.7380289061372972,0.1781380334061039
24096,0.6188947199161807,0.5583323923503214,0.4275679490105226,0.4026892252760666,0.5608846373783856,0.601048108141824,0.5296380645175802,0.8099838636074168,0.2073168019434586
24108,0.6157015787951358,0.5620371937504839,0.4233506771684703,0.3880775008499542,0.5083339084141055,0.6085147022937352,0.4760757280539686,0.7468725250548086,0.1886674855340527
24120,0.5806671210821234,0.5570989418732417,0.4247541813047442,0.4835502027159595,0.4721591491196096,0.6057311095961315,0.4378609372319773,0.6546365205051884,0.1926069174057642
24132,0.6263151770646234,0.5632706442275636,0.4205369862744331,0.379381757510675,0.5213624519782221,0.6149991738132731,0.4882885956531091,0.761340931000612,0.1948597908806766
24144,0.5488259784179906,0.5614182435274823,0.4238207650249718,0.3535637420752063,0.5812646892602982,0.5966594699054646,0.5482669034608659,0.8119594297370631,0.2148526755471663
24156,0.5923453316290724,0.5592608176848237,0.4238207650249718,0.3751679314884458,0.4977073277653354,0.5644669125894444,0.4617673335993756,0.7361491981149795,0.1784403000776808
24168,0.6348153782121645,0.5623466688619847,0.41959681056143,0.3753472830669644,0.4726689696244869,0.5540200276416911,0.4265678332632319,0.7114360611420241,0.1571869642257833
24180,0.6061522449474399,0.5725325465923125,0.4214704025542054,0.4993278996170338,0.4929034019346426,0.5886031918164837,0.4568820918546671,0.6874386369188303,0.1954031972682375
24192,0.529712179000962,0.5564800422180688,0.4247541813047442,0.4305692222207245,0.5155397971601448,0.5753069201619108,0.4843830776750715,0.7570096171521663,0.195679938703804
24204,0.5116628179335599,0.5598753179389018,0.4252242691612457,0.4245633781300407,0.4828589955654432,0.5863107972209487,0.4461082675261466,0.7089887064145689,0.1850681489006988
24216,0.6008453588487787,0.5716041718256387,0.4205369862744331,0.4947557448669503,0.4305259359401567,0.6058293218593689,0.3951234474438455,0.5862286186407731,0.1842883626830402
